tweet,Hate_Speech
@ndtv HOPE HE'LL BE SENTENCED TO DEATH AND NOT SIT IN PRISON WHILE HIS CASE IS DEBATED ONLY TO BE RELEASED BACK INTO SOCIETY!,1
@DaleGasaway @FoxNews He paid higher taxes than Obama or Hillary... already out... big letdown for the liberals... Trump Wins Again..,0
ロビンソン。 https://t.co/gp9qyYgRNE,0
@cnn @cnnbrk @ABC @NBCNews @foxandfriends ATTN GEORGIA VOTERS:  STACEY ABRAMS BURNS THE FLAG.   I got kin and heart… https://t.co/pgwS5odal2,0
@crampell why are people this stupid. Continue the great work that you are doing.,0
"@toadmeister “Is it because I is white?” No, it’s cos you’re acunt.",0
@RalstonReports @KellyannePolls @DevinNunes @PamBondi @TheNVIndy blech,0
@MSNBC @warrenbartley Hope still isn't lies that he did this to you and if it is...burn in hell...that's all.... 😎😎😎😎😎,1
@Mehakrashid12 @IssamAhmed I hope you are ready to pay 50-60 pct tax because that is what it takes.,0
RT @japantimes: Death sentence finalized for Chinese man over 2009 double murder in Aichi https://t.co/hS8hcBNOzT,0
RT @jaketapper: 'Brady Bunch' House Winner Revealed: HGTV Outbid Lance Bass https://t.co/E9Wlopwede,0
@LBC @IainDale NO they look like black Daleks exterminate exterminate,1
@AJEnglish These channel is fake news channel and also India is considering to ban his brodcasting in india,0
@Micsterator @FoxNews What a toxic toilet excuse for a channel.,0
@FoxNews @POTUS Keep the money and build the wall!,0
"Indian couple, who were also travel bloggers and engineering students, die in a tragic fall off Yosemite cliff https://t.co/qqn1XeKZJn",0
"@SkyNews If people go to a Muslim country, you should abide by the rules.  So a Muslim living in  western countries should abide to theirs.",0
@WSJ Add Cornyn to this list. It will grow. Brian Kemp is another member. Oh wait there are many more.,0
RT @jackiecall3: @Princess67_77 @funder @Lawrence @Catfinger77 @politico @washingtonpost @newyorktimes Dworkin is 100% correct here.,0
@SInow @WayfarersDream dang you said 40. He dropped a 50 piece on em!,0
"@Carmen50 @maggieNYT @nytimes I can say one or two words in many, many languages.

Do I speak many, many languages?

Fuck no",0
@ABC @GStephanopoulos These two assholes worked like hell to shut up all the Clinton women.,0
"RT @STForeignDesk: Donald Trump, White House deny wrongdoing after #MichaelCohen plea deal
https://t.co/PPaU50YkCO
https://t.co/2zli06Ai42",0
ICYMI via @guardian Climate change tightens grip on US west coast despite progressive aspirations https://t.co/OzhVoddeWr,0
@mollyandhenry @FoxNews @POTUS You're a racist. Why do you hate black people?,0
"RT @rodrigodasilva: Se você se importa com o que rola em Roraima, se compadece do sofrimento daquelas famílias, precisa admitir que também…",0
@kenvogel Republicans hate freedom and hate American traditions.,0
@nh1Birddog @BostonGlobe You sure showed them libs Clancy yeeehaaaw. Shouldn’t you be busy fornicating your sister/cousin?,0
@morning_joe What has #Congress done since GOP have all 3 branches &amp; the Supreme ct?... Gave away trillions and sta… https://t.co/Zkw6rdJVIp,0
@Bubba_JTX @KayaJones @MSNBC Pigeon hole yourself into either party is a mental disease. #elephantanddonkeysdoastheyaretold,0
@davidallengreen Here's hoping for eternity.,0
@MSNBC @NBCNews @maddow @AriMelber Stop giving Bannon a platform to spew his racist hate.,0
RT @druebit: some people didnt deserve to meet my mom,0
RT @hermes_ooo: 秋の時期最高すぎる入浴剤発見した。生活の木の入浴剤。これ本物のキンモクセイの香りがして最高です。あと全身にクリーム塗ったみたいにめちゃくちゃしっとりする。しっとり加減過去最高。夫も気に入りすぎてストックしといて欲しいって言うくらい！幸せしか溢れな…,0
Omarosa’s White House reality tour is a must-watch /via @globeandmail https://t.co/wATOtmb4Lh,0
@NBCNews Shut up. Move to a country where you will be happier.,0
"@AP We know what trump thinks of McCain. Better he keep his claptrap shut then butcher some forced, disingenuous statement.",0
"@Elliot_TBR @DeborahMeaden @Channel4News @BBCNews It’s pretty childish, stating-the-bleeding-obvious stuff with no specifics.",0
@ultra_moderate @tracylacy84 @R4M21598724 @AP White Supremacy is also saying that black are inferior. Basically you… https://t.co/osjsBni1ZW,1
@FoxNews You got to go. You would think your scumbag friend..OBAMA would help to stop the killings. PURE SCUMS BOTH OF YOU,0
"@prospect_clark The other candidates should all refuse to serve with him, to force him out",0
RT @InMyyFeelingss: I lie about my emotions all the time😂 can’t let these folks know how I feel,0
@realJeffreyLord @brianstelter People who aren’t white!,0
@loughlinecho Hang your head and never return to Hartlepool 😂,0
@Eugene_Scott @BaylessMarilyn Have you ever noticed what cowards racists are?,0
"@theJeremyVine He is without doubt enormously pro-Brexit. His bias is obvious, he doesn’t benefit from your impartiality Jeremy.",0
@FoxNews @RudyGiuliani You mean all those indictments and guilty pleas. Give me break. @RudyGiuliani where is your respect?,0
"@NPR's headline is poor.  A racist intentionally drove into a group if protestors, murdering Heather Heyer. https://t.co/oCGYgSpwh9",0
"Hey @chucktodd , can we expect another episode of “Why Wont The Bitch Quit? Pelosi Edition” today?",0
@smh @BevanShields Only if he is by then seeking asylum. Hope he comes by small boat. #auspol,0
RT @ishatab: @MailOnline Barbaric 😢,0
RT @SCMPNews: HNA investigation may show US is opening new front in trade war with China https://t.co/bSkcKhNH3c,0
"@FoxNews @algore Gore a truth moment, God bless him.",0
@ABC Trump just cut off his nose to spite Brennan. This will indanger American Security. More proof Trump wants to kill americans,0
"@mercurious8 @SkyNews High salaries, gold plated pensions, diversity officers and white elephant town hall",0
RT @LappeenrantaFi: Suomessa ja maailmallakin ainutlaatuinen LUT Junior University Lappeenranta käynnistyy alkavana kouluvuonna https://t.c…,0
"@leaugeofbronze @lolonicky @nytimes Ion think you choose to be offended chief, and all i wanna know is, you find insatiable humorous?",0
RT @OctopusCaveman: My 5 year old son just asked “what if we put a slice of turkey in the DVD player and it played a movie about the turkey…,0
RT @traurigonzo: j’ai eu mal au zizi alors que j’ai pas de zizi https://t.co/QYc6dKqT21,0
@twentyonepilots you really snapped,0
@OneAndOnlyLee05 @WSJ They're spending hundreds of millions of yen maintaining US military bases.,0
i don’t know if i should stay in florida or not🤷🏼‍♀️🤷🏼‍♀️,0
@rumpyt @MarkRathbone59 @OwenJones84 Bullshit,0
@timesofindia @iamsrk @etimes Whatever is is demand will be paid more. @iamsrk statements won't work in front of economics principles,0
@TheSun He’s two years old for crying out loud! The mother buys him them to calm him down what sort of parent is that!,0
@Om_LTL_LTL @NYDailyNews @twiggyoh Yes. And that too. Especially those preaching death to the unbelievers. Show us your list,0
@montie White people may not be diverse enough.,0
@SpecCoffeeHouse And yet people still support hate crime legislation,0
@CHSommers @CaitlinPacific @TheAtlantic Love your take!,0
@humanphile_ @N0B0DY______ @RT_com The prophet Muhammad was sent by Satan to bring chaos upon this world. I hope Go… https://t.co/5vprZ9N3EV,0
@jimdc821 @RealTXtrashman @KCancelmo @jefferyjhwilson @huntervance75 @NBCNews @SenTedCruz Geez Jim. You sound like a racist.,0
@nypost Fuck off.,0
"These children needs justice!! please help Bangladesh @cnnbrk @cnn @ABC @abcnews @ABSCBNNews @gmanews @BBCWorld @BBCBreaking 
 #شاعرك_المفضل",0
"@KatyTurNBC Joe Biden, during his ‘08 Presidential bid called Obama “articulate” (A n!gger that can speak) &amp; he’s n… https://t.co/cfK8BBAOc9",1
RT @ImranKhanPTI: Today we launch our tree plantation drive #Plant4Pakistan across the entire country. I want everyone to join this #GreenP…,0
@FoxNews @dbongino We are in crisis and Trump is the reason you people are scared your going to lose your jobs lol !,0
@mangodaikon @benabyad @brutapologist The more you deny these days the more the world knows you are guilty.  #cantHideTheTruth,0
"@Crush1134 @washingtonpost It had nothing to do with race, but with the officers decisions which the Jury questione… https://t.co/BG0DBSpwWE",0
"If I could run across the beach into my own arms, I would. https://t.co/7ogIH8IAMk",0
"@NancyGeiger19 @ManishaP @NBCNightlyNews @NBCNews Unless you're a native American,  you were also born by default... smh!!",0
"@Kangaroo_Court @smh I really do hope the allegations are proven wrong, and then Mr Roberts-Smith takes them to the cleaners",0
"@tfchamberlin @skynewsniall @elizgwalsh @mehdirhasan ‘I can’t be racist, I have a black friend’",0
"@BDUTT @JmuKmrPolice barkha dutt, madam why are you alarmed as you are shielding antinational elements throughout c… https://t.co/DViqEYUp3D",0
@CNN White nationalist that’s what,0
"@MSNBC OVER 3,000 PLUS AND GROWING HEADING TO OUR BORDER ... BUILD THE WALL NOW!",0
@Vin4modi @AshiQuotes @BDUTT @washingtonpost Set reward on his devil like beard and she will oblige you.,0
@MaverickCtzn @CNNPolitics One hopes she just opens the ark and finally kills the nazis 🤔,0
@PhilipRucker I'm hoping this sways him.,0
@JoanOfArgghh @Nick_C_C @rogerlsimon @debrajsaunders @washingtonpost I hope your fingers are never cut off then,0
RT @PalmHolic: คืองี้ เขมรไม่พอใจยูเนสโกที่จะให้โขนไทยเป็นมรดกโลก เขามองว่าไทยขโมยวัฒนธรรมของเขาไปทั้งหมด ดูชุดประจำชาติเขมรตอนนี้ด้วย ชุดไ…,0
"@DailyMail Send him to Israel to face trial. Let him face Israel Justice.
A coward who surrendered to the police.… https://t.co/gyCvwpCh1A",0
@PhilipRucker @AshleyRParker Hey Philip...please tell us why you think this  bullshit needed to be written? Ashley? Helloooo...,0
"@JRubinBlogger @Mediaite jerry brown would be a good choice, hes transformative and strong",0
@Breaky__ @Snipes_Evans @v2029 @NBCNews @41actionnews This conversation is nowhere. Death row inmates deserve death!,1
"@realDonaldTrump is a racist. 

Trump’s History of Racist Remarks https://t.co/UpCdpHie4w via @msnbc",0
@ZeeNews Chaat lo ... What. ? ass,0
"@FOX4 In other news, if you are found with marijuana then you deserve to die.",0
"As communities burn, Trump is abdicating moral leadership -- again https://t.co/EJn08lLnU5 via @HuffPost",0
@talkRADIO @JuliaHB1 @HamishDBG Just kill the fucking things our jails are full of the rats already there nothing British about them 🤷🏾‍♂️,0
@NBCNews It doesn’t matter. Both committed white collar crimes.,0
@realDonaldTrump @nytimes Then show us your tax returns #PresidentLoco,0
@LivEchonews Kill him,1
"@dandrezner Nice of you to take the bullet for @mollyesque, Dan.",0
"@SusanDianeGill @LouLouMason @afneil @MrJonathanBaz Many Muslim women do, and your point is?",0
"@Zubrmeister @K69atie @Paul_S_Floyd @CllrBSilvester @MailOnline Should be hanging most of them, snowflakes everywhere.",0
@SkyNewsAust @john_cronin48 @theboltreport @ScottMorrisonMP They deserve to be hung...,1
South African man feels 'total shame' over racist rant @CNN https://t.co/Y4xxyn2TNq,0
@latimes @latimesopinion Why in the actual fuck would they!?!,0
"Rt @NRC_Egeland Absolutely. W/o any meddling from US UK n France, 2 install a gov subservient to them , n a vassal gov 2 wahabi kingsom",0
@ChannelNewsAsia He is so fat,0
Ostentação hj seria eu cheio de saquinho de doce kkkkkk,0
Trump White House balks at bipartisan bill to secure elections https://t.co/hY2jstZm2m via @msnbc,0
White cop found guilty of murder for killing unarmed black teen https://t.co/70HgwiVThi via @nypost,0
Black man runs AWAY from white cop before being shot dead in Tennessee https://t.co/uEO5Y9XgaI via @MailOnline,0
"RT @art2u2: Here we go with the bullcrap numbers the White House calls ""data"" @MSNBC @CNN @FoxNews @ABC @CBS @PBS @NPR",0
"@abbydphillip @AprilDRyan @Yamiche  @CNN @MSNBC @ABC @CBSNews @NBCNews SO TRUE, CUT OFF THE OXYGEN &amp; DO YOUR PART T… https://t.co/HBd2vwHfx2",0
@maddow Please please please missed you,0
@CalNBC White Antifa yelling ACAB at the black policeman...🙄,0
@jazz6stringfan @nytimes You should check him out like SD is a good band even his solo music is fucking good! Like I grew up listening to it,0
"@RealLeeDiaz @FoxNews 🙄 I literally posted his own words but here you go... 

https://t.co/kEI4HZzVbw",0
#FireSarahJeong .@nytimes get rid of this obnoxious racist ! @CNN https://t.co/l1AWZMJA7t,0
@IainDale Isn’t it better to allow people to express their views and then at least we know what they actually think?,0
"@washingtonpost NA NA NA ! BURST OF JEALOUSY &amp; HATRED, THEN DIE !",1
@DebraMessing @AliVelshi is a hack!  I refuse to watch his show or any show he substitutes for like Maddow.  Pissed… https://t.co/PD28z8jjrP,0
@danroan He should take the punishment,0
@Daddy_Aragon @BleacherReport @mattdpearce Crazy!!,0
"@FoxNews Propaganda machine in full swing
 Accusing your opponents of what you guilty off.",0
"@smh Sick, sick sick.",0
@SkyNewsAust @JulieBishopMP @TurnbullMalcolm Hope his seat goes to Labor,0
@DavidLammy @JuliaHB1 Is there a problem with a white man defining what racist is? Be careful Lammy you’re coming across racist yourself.,0
"@SamielTripathi @samuelluckhurst @stewartgardner Hahahahahaha oh fuck, that’s ridiculous, it’s like you want mourinho to fail 😂",0
@SkySportsNews @lukamodric10 @UEFA Honour well deserved !!!!!,0
@jaketapper @jimsciutto @ODNIgov @JohnBrennan Bloomberg reports otherwise.  More lies?,0
@CBSNews That isn't nice to call anyone a Lowlife!,0
@LivEchonews It’s simple just kill da fucken lot of them CASE CLOSED,1
@briarwood88 @sheld3rs @SimpsonsQOTD @SkySportsNews Cause they’re damn dirty apes,1
@simonahac @cathywilcox1 @p_hannam @smh @theage So they're basically a coal seam on fire is what you're saying.,0
@staphwriter @valkilmer Don't waste my MOTHERFUCKING TIME https://t.co/5ZdM2mqDY0,0
"ربِّ أسألك خير ما في هذا اليوم وخير ما بعده
♻️ https://t.co/lDAyj0f0lW",0
@TorontoPolice @JimGoughTrans @PattyOLimerick @banffson @TorontoCommies @cityslikr @CBCToronto @CTVToronto… https://t.co/QHNIq9wrfE,0
